"","rt","shape_org","cueType","e1_motion_dir","e2_motion_dir","responseAR","cuedAR","uncuedAR","coherence","cued_motion_dir","uncued_motion_dir","response_error","trial_number","round_number","sub","arDiff","pairAvg","cuedMotDir1V0H2R","global_org1W0B","sameDirection1S0D","sameDirection1S0D_R2","pairSameARCat","identicalShapesI1D0","randomTrialsR1C0","motionType1Diag0Trans","responseAR_normed","uncuedCat","cuedCat","respAcc","globalMotion"
"9648",4115,4,1,0,180,-0.23,-0.23,-0.42,1,0,180,0,92,1,19106,-0.18533,-0.324325,0,1,0,0,1,0,0,0,-0.1158275,"-1",-1,1,"-1"
"9650",1408,3,1,180,0,-0.19,-0.23,-0.23,1,180,0,0.04633,94,1,19106,0,-0.23166,0,1,0,0,1,1,0,0,-0.0694975,"-1",-1,1,"-1"
"9652",2481,2,2,270,180,0.37,0.23,-0.14,1,180,270,0.139,96,1,19106,-0.37066,0.04633,0,0,0,0,0,0,0,0,0.132371428571429,"-1",1,1,"-1"
"9653",1798,3,1,90,90,0,-0.09,-0.09,1,90,90,0.09266,97,1,19106,0,-0.09266,1,1,1,1,1,1,0,1,0.0720722222222222,"-1",-1,0,"1"
"9654",2104,2,2,270,0,0.28,0.46,0.28,1,0,270,-0.18533,98,1,19106,-0.18533,0.370655,0,0,0,0,1,0,0,1,0.143209090909091,"1",1,1,"-1"
"9656",1247,4,1,270,0,0.23,-0.09,0.42,1,270,0,0.32432,100,1,19106,0.50965,0.162165,1,1,0,0,0,0,0,1,0.303732222222222,"1",-1,0,"1"
"9657",1700,4,1,180,270,0.14,-0.23,0.46,1,180,270,0.37065,101,1,19106,0.69498,0.11583,0,1,0,0,0,0,0,0,0.2548225,"1",-1,0,"-1"
"9658",1234,4,2,90,90,-0.14,-0.09,0.14,1,90,90,-0.04633,102,1,19106,0.23165,0.023165,1,1,1,1,0,0,0,1,-0.0669277777777778,"1",-1,1,"1"
"9659",2297,4,2,180,90,-0.28,-0.46,0.32,1,90,180,0.18533,103,1,19106,0.78764,-0.0695,1,1,0,0,0,0,0,0,-0.02574,"1",-1,1,"1"
"9660",2208,1,2,180,0,0.05,0.23,-0.28,1,0,180,-0.18533,104,1,19106,-0.50965,-0.023165,0,0,0,0,0,0,0,0,-0.191948571428571,"-1",1,1,"-1"
"9662",1612,2,1,0,270,-0.23,-0.23,0.28,1,0,270,0,106,1,19106,0.50965,0.023165,0,0,0,0,0,0,0,1,-0.1158275,"1",-1,1,"-1"
"9663",1747,1,2,90,180,0.23,0.14,-0.42,1,180,90,0.09266,107,1,19106,-0.55598,-0.139,0,0,0,0,0,0,0,0,0.18533,"-1",1,1,"-1"
"9666",2062,1,1,270,0,0.28,0.42,-0.09,1,270,0,-0.139,110,1,19106,-0.50965,0.162165,1,0,0,0,0,0,0,1,0.166796,"-1",1,1,"1"
"9668",3620,2,1,90,270,0.32,0.28,-0.14,1,90,270,0.04633,112,1,19106,-0.41699,0.069495,1,0,0,0,0,0,0,0,0.08108,"-1",1,1,"1"
"9669",1544,2,2,270,180,-0.23,-0.05,-0.32,1,180,270,-0.18533,113,1,19106,-0.27799,-0.185325,0,0,0,0,1,0,0,0,-0.19691,"-1",-1,1,"-1"
"9670",1307,3,1,90,90,-0.28,-0.14,-0.14,1,90,90,-0.139,114,1,19106,0,-0.139,1,1,1,1,1,1,0,1,-0.092662,"-1",-1,1,"1"
"9671",2859,4,2,180,180,0,0.05,-0.28,1,180,180,-0.04633,115,1,19106,-0.32432,-0.11583,0,1,1,1,0,0,0,1,-0.02895625,"-1",1,0,"-1"
"9672",3131,4,2,270,180,0.28,0.42,0.23,1,180,270,-0.139,116,1,19106,-0.18533,0.324325,0,1,0,0,1,0,0,0,0.166796,"1",1,1,"-1"
"9673",1204,3,1,0,270,-0.37,-0.23,0,1,0,270,-0.139,117,1,19106,0.23166,-0.11583,0,1,0,0,0,0,0,1,-0.2548275,"0",-1,1,"-1"
"9675",1692,2,2,90,0,-0.05,-0.05,0.37,1,0,90,0,119,1,19106,0.41698,0.16216,0,0,0,0,0,0,0,0,-0.01158,"1",-1,1,"-1"
"9676",1187,1,2,270,0,-0.14,0.14,0.05,1,0,270,-0.27799,120,1,19106,-0.09266,0.09266,0,0,0,0,1,0,0,1,-0.18533,"1",1,0,"-1"
"9677",2884,1,1,90,270,0.09,-0.14,0.19,1,90,270,0.23166,121,1,19106,0.32433,0.023165,1,0,0,0,0,0,0,0,0.277988,"1",-1,0,"1"
"9678",2471,4,2,270,0,-0.14,0.14,0,1,0,270,-0.27799,122,1,19106,-0.13899,0.069495,0,1,0,0,0,0,0,1,-0.18533,"0",1,0,"-1"
"9679",1821,1,2,0,0,-0.23,0.42,0.19,1,0,0,-0.64865,123,1,19106,-0.23166,0.30116,0,0,1,1,1,0,0,1,-0.342854,"1",1,0,"-1"
"9680",3154,3,2,270,270,0.05,0.37,0.37,1,270,270,-0.32432,124,1,19106,0,0.37065,1,1,1,1,1,1,0,1,-0.235870909090909,"1",1,1,"1"
"9681",1705,4,1,0,90,0,-0.09,-0.32,1,0,90,0.09266,125,1,19106,-0.23166,-0.20849,0,1,0,0,1,0,0,0,0.0720722222222222,"-1",-1,0,"-1"
"9683",1596,3,1,90,180,-0.19,-0.28,-0.14,1,90,180,0.09266,127,1,19106,0.13899,-0.208495,1,1,0,0,1,0,0,0,-0.0617788888888889,"-1",-1,1,"1"
"9684",2074,4,1,0,0,-0.19,-0.32,-0.14,1,0,0,0.139,128,1,19106,0.18532,-0.23166,0,1,1,1,1,0,0,1,0.0249461538461539,"-1",-1,1,"-1"
"9685",1241,3,2,180,90,-0.19,-0.23,0.19,1,90,180,0.04633,129,1,19106,0.41699,-0.023165,1,1,0,0,0,0,0,0,-0.0694975,"1",-1,1,"1"
"9687",5026,1,2,180,90,0.37,-0.14,0.09,1,90,180,0.50965,131,1,19106,0.23166,-0.02317,1,0,0,0,0,0,0,0,0.555978,"1",-1,0,"1"
"9688",10523,4,2,90,180,-0.14,0.23,-0.46,1,180,90,-0.37065,132,1,19106,-0.69498,-0.11583,0,1,0,0,0,0,0,0,-0.377278571428571,"-1",1,0,"-1"
"9689",1481,4,2,270,90,-0.05,-0.32,-0.05,1,90,270,0.27799,133,1,19106,0.27799,-0.185325,1,1,0,0,1,0,0,0,0.163946153846154,"-1",-1,1,"1"
"9692",1479,4,2,0,90,-0.14,-0.46,0.19,1,90,0,0.32432,136,1,19106,0.64865,-0.138995,1,1,0,0,0,0,0,0,0.11325,"1",-1,1,"1"
"9693",2126,3,1,0,180,-0.14,-0.42,0.46,1,0,180,0.27799,137,1,19106,0.88031,0.023165,0,1,0,0,0,0,0,0,0.01853,"1",-1,1,"-1"
"9694",1313,2,1,270,0,0.09,0.46,0.42,1,270,0,-0.37065,138,1,19106,-0.04633,0.440155,1,0,0,0,1,0,0,1,-0.0421209090909091,"1",1,1,"1"
"9695",1284,1,1,90,180,0.23,0.42,-0.37,1,90,180,-0.18533,139,1,19106,-0.78765,0.023165,1,0,0,0,0,0,0,0,0.120466,"-1",1,1,"1"
"9696",1287,1,1,0,0,0.32,0.28,0.19,1,0,0,0.04633,140,1,19106,-0.09266,0.23166,0,0,1,1,1,0,0,1,0.08108,"1",1,1,"-1"
"9697",1301,3,1,180,270,-0.19,-0.05,0.09,1,180,270,-0.139,141,1,19106,0.13899,0.023165,0,1,0,0,0,0,0,0,-0.15058,"1",-1,1,"-1"
"9698",1226,3,1,270,180,-0.09,-0.46,-0.28,1,270,180,0.37065,142,1,19106,0.18533,-0.370655,1,1,0,0,1,0,0,0,0.15959,"-1",-1,1,"1"
"9699",1542,4,1,0,90,0.05,0.09,-0.09,1,0,90,-0.04633,143,1,19106,-0.18532,0,0,1,0,0,0,0,0,0,0.0154433333333333,"-1",1,1,"-1"
"9700",1590,4,2,270,180,-0.09,-0.37,0.42,1,180,270,0.27799,144,1,19106,0.78765,0.023165,0,1,0,0,0,0,0,0,0.11794,"1",-1,1,"-1"
"9701",1553,4,1,270,90,-0.19,-0.19,-0.32,1,270,90,0,145,1,19106,-0.13899,-0.254825,1,1,0,0,1,0,0,0,-0.0547572727272727,"-1",-1,1,"1"
"9704",2368,2,2,270,0,0.51,0.28,0.23,1,0,270,0.23166,1,2,18495,-0.04633,0.254825,0,0,0,0,1,0,0,1,0.447875833333333,"1",1,1,"-1"
"9706",3575,1,2,180,90,0.51,0.32,-0.46,1,90,180,0.18533,3,2,18495,-0.78764,-0.0695,1,0,0,0,0,0,0,0,0.500384,"-1",1,1,"1"
"9707",23515,3,1,90,270,-0.28,0.19,0.14,1,90,270,-0.46332,4,2,18495,-0.04634,0.16216,1,1,0,0,1,0,0,0,-0.240081818181818,"1",1,0,"1"
"9708",7437,4,2,90,90,-0.09,-0.23,0.28,1,90,90,0.139,5,2,18495,0.50965,0.023165,1,1,1,1,0,0,0,1,-0.169878333333333,"1",-1,1,"1"
"9709",2633,4,2,180,0,-0.32,0.14,0.23,1,0,180,-0.46332,6,2,18495,0.09267,0.185325,0,1,0,0,1,0,0,0,-0.235218461538462,"1",1,0,"-1"
"9710",2931,1,2,0,270,0.6,0.46,0.05,1,270,0,0.139,7,2,18495,-0.41699,0.254825,1,0,0,0,1,0,0,1,0.407716,"1",1,1,"1"
"9711",3850,4,1,180,180,-0.37,-0.23,0.23,1,180,180,-0.139,8,2,18495,0.46332,0,0,1,1,1,0,0,0,1,-0.447878333333333,"1",-1,1,"-1"
"9712",3619,1,2,180,90,0.46,0.42,-0.05,1,90,180,0.04633,9,2,18495,-0.46332,0.18533,1,0,0,0,0,0,0,0,0.503034285714286,"-1",1,1,"1"
"9714",1803,2,1,90,270,0.32,0.32,-0.42,1,90,270,0,11,2,18495,-0.74131,-0.046335,1,0,0,0,0,0,0,0,0.315054,"-1",1,1,"1"
"9715",5045,2,2,270,180,0.19,-0.32,0.14,1,180,270,0.50965,12,2,18495,0.46331,-0.092665,0,0,0,0,0,0,0,0,0.355215,"1",-1,0,"-1"
"9716",11174,1,2,180,270,0.6,0.14,0.46,1,270,180,0.46332,13,2,18495,0.32433,0.301155,1,0,0,0,1,0,0,0,0.691411538461538,"1",1,1,"1"
"9717",3585,4,2,90,270,-0.14,0.14,0.42,1,270,90,-0.27799,14,2,18495,0.278,0.27799,1,1,0,0,1,0,0,0,-0.0498984615384615,"1",1,0,"1"
"9718",2888,2,2,270,270,0.42,-0.46,-0.46,1,270,270,0.8803,15,2,18495,0,-0.46332,1,0,1,1,1,1,0,1,0.421624,"-1",-1,0,"1"
"9719",2254,2,1,270,270,0.37,0,0,1,270,270,0.37065,16,2,18495,0,0,1,0,1,1,1,1,0,1,0.247103333333333,"0",0,0,"1"
"9720",5449,4,1,180,180,-0.32,-0.42,-0.42,1,180,180,0.09266,17,2,18495,0,-0.41699,0,1,1,1,1,1,0,1,-0.405399166666667,"-1",-1,1,"-1"
"9721",12533,4,2,90,90,-0.05,0.32,0.37,1,90,90,-0.37065,18,2,18495,0.04633,0.347485,1,1,1,1,1,0,0,1,-0.055596,"1",1,0,"1"
"9722",6001,4,2,270,180,-0.37,-0.23,0.46,1,180,270,-0.139,19,2,18495,0.69498,0.11583,0,1,0,0,0,0,0,0,-0.447878333333333,"1",-1,1,"-1"
"9723",2526,4,2,0,270,-0.05,0.42,0.42,1,270,0,-0.46332,20,2,18495,0,0.41699,1,1,0,0,1,1,0,1,-0.00661571428571429,"1",1,0,"1"
"9724",2769,3,2,180,90,-0.23,0.46,-0.32,1,90,180,-0.69498,21,2,18495,-0.78764,0.0695,1,1,0,0,0,0,0,0,-0.426254,"-1",1,0,"1"
"9725",6681,1,2,0,180,0.32,0.37,0.32,1,180,0,-0.04633,22,2,18495,-0.04633,0.347485,0,0,0,0,1,0,0,0,0.185326666666667,"1",1,1,"-1"
"9726",2487,1,2,0,270,0.46,-0.42,-0.46,1,270,0,0.8803,23,2,18495,-0.04633,-0.440155,1,0,0,0,1,0,0,1,0.382240833333333,"-1",-1,0,"1"
"9728",6317,1,1,270,180,0.42,0.19,-0.28,1,270,180,0.23166,25,2,18495,-0.46332,-0.04633,1,0,0,0,0,0,0,0,0.454898181818182,"-1",1,1,"1"
"9729",4116,3,1,90,270,-0.37,0.23,-0.37,1,90,270,-0.60231,26,2,18495,-0.60232,-0.0695,1,1,0,0,0,0,0,0,-0.44479,"-1",1,0,"1"
"9730",2843,3,2,270,0,-0.19,-0.09,0.23,1,0,270,-0.09266,27,2,18495,0.32432,0.0695,0,1,0,0,0,0,0,1,-0.115831666666667,"1",-1,1,"-1"
"9731",3201,2,2,0,270,0.28,0.37,-0.37,1,270,0,-0.09266,28,2,18495,-0.74131,-0.000005000000000005,1,0,0,0,0,0,0,1,0.138996666666667,"-1",1,1,"1"
"9733",1973,1,1,90,270,0.28,0.32,0.37,1,90,270,-0.04633,30,2,18495,0.04633,0.347485,1,0,0,0,1,0,0,0,0.268724,"1",1,1,"1"
"9734",6454,3,2,270,180,-0.23,-0.14,-0.05,1,180,270,-0.09266,31,2,18495,0.09267,-0.092665,0,1,0,0,1,0,0,0,-0.324323571428571,"-1",-1,1,"-1"
"9735",3997,2,2,0,180,0.19,-0.23,-0.23,1,180,0,0.41699,32,2,18495,0,-0.23166,0,0,0,0,1,1,0,0,0.108111666666667,"-1",-1,0,"-1"
"9736",6606,4,2,0,0,-0.19,0.28,0.28,1,0,0,-0.46332,33,2,18495,0,0.27799,0,1,1,1,1,1,0,1,-0.247104166666667,"1",1,0,"-1"
"9738",18407,1,2,90,90,0.19,0.46,0.46,1,90,90,-0.27799,35,2,18495,0,0.46332,1,0,1,1,1,1,0,1,-0.00926399999999999,"1",1,1,"1"
"9739",4587,4,1,180,180,-0.32,-0.37,-0.37,1,180,180,0.04633,36,2,18495,0,-0.37066,0,1,1,1,1,1,0,1,-0.27798875,"-1",-1,1,"-1"
"9742",2649,3,1,90,180,0,-0.37,-0.37,1,90,180,0.37065,39,2,18495,0,-0.37066,1,1,0,0,1,1,0,0,0.04633125,"-1",-1,0,"1"
"9743",2992,2,1,270,0,0.19,-0.46,-0.46,1,270,0,0.64865,40,2,18495,0,-0.46332,1,0,0,0,1,1,0,1,0.189964,"-1",-1,0,"1"
"9744",3310,2,2,90,0,-0.14,0.05,0.42,1,0,90,-0.18533,41,2,18495,0.37066,0.23166,0,0,0,0,1,0,0,0,-0.0794271428571429,"1",1,0,"-1"
"9745",3052,3,1,0,180,-0.19,-0.09,-0.09,1,0,180,-0.09266,42,2,18495,0,-0.09266,0,1,0,0,1,1,0,0,-0.115831666666667,"-1",-1,1,"-1"
"9749",3052,1,2,270,90,0.42,-0.32,0.28,1,90,270,0.74131,46,2,18495,0.60231,-0.023165,1,0,0,0,0,0,0,0,0.586875,"1",-1,0,"1"
"9750",2300,3,1,270,270,-0.19,-0.46,-0.37,1,270,270,0.27799,47,2,18495,0.09266,-0.41699,1,1,1,1,1,0,0,1,-0.180696,"-1",-1,1,"1"
"9752",5198,1,1,0,180,0.32,-0.14,-0.14,1,0,180,0.46332,49,2,18495,0,-0.139,0,0,0,0,1,1,0,0,0.231656428571429,"-1",-1,0,"-1"
"9753",2212,2,1,180,270,0.23,-0.28,0.28,1,180,270,0.50965,50,2,18495,0.55598,0,0,0,0,0,0,0,0,0,0.50965,"1",-1,0,"-1"
"9754",2115,3,2,270,180,-0.05,-0.09,-0.09,1,180,270,0.04633,51,2,18495,0,-0.09266,0,1,0,0,1,1,0,0,0.0231683333333333,"-1",-1,1,"-1"
"9756",2310,4,2,180,270,-0.14,0.46,-0.23,1,270,180,-0.60231,53,2,18495,-0.69498,0.11583,1,1,0,0,0,0,0,0,-0.333594,"-1",1,0,"1"
"9759",2518,2,1,180,0,0.32,-0.28,0,1,180,0,0.60231,56,2,18495,0.27799,-0.138995,0,0,0,0,0,0,0,0,0.60231,"0",-1,0,"-1"
"9760",1672,2,1,90,0,0.19,-0.32,0.28,1,90,0,0.50965,57,2,18495,0.60231,-0.023165,1,0,0,0,0,0,0,0,0.355215,"1",-1,0,"1"
"9761",2926,1,1,180,270,0.19,0.42,-0.19,1,180,270,-0.23166,58,2,18495,-0.60232,0.11583,0,0,0,0,0,0,0,0,0.225044285714286,"-1",1,1,"-1"
"9762",4460,4,2,0,90,0.09,-0.23,0,1,90,0,0.32432,59,2,18495,0.23166,-0.11583,1,1,0,0,0,0,0,0,0.0154416666666667,"0",-1,0,"1"
"9763",1840,4,2,90,90,0.05,-0.37,0.19,1,90,90,0.41699,60,2,18495,0.55599,-0.092665,1,1,1,1,0,0,0,1,0.09266125,"1",-1,0,"1"
"9764",2571,2,2,90,270,0.19,-0.14,-0.23,1,270,90,0.32432,61,2,18495,-0.09266,-0.18533,1,0,0,0,1,0,0,0,0.0926664285714286,"-1",-1,0,"1"
"9765",30912,4,2,90,0,-0.37,0.05,0.05,1,0,90,-0.41699,62,2,18495,0,0.04633,0,1,0,0,1,1,0,0,-0.311087142857143,"1",1,0,"-1"
"9767",2932,4,2,270,180,-0.46,-0.46,-0.46,1,180,270,0,64,2,18495,0,-0.46332,0,1,0,0,1,1,0,0,-0.458686,"-1",-1,1,"-1"
"9769",5963,3,2,0,90,-0.19,0.09,-0.14,1,90,0,-0.27799,66,2,18495,-0.23166,-0.02317,1,1,0,0,0,0,0,0,-0.1969125,"-1",1,0,"1"
"9770",2266,4,2,270,90,-0.51,-0.42,-0.46,1,90,270,-0.09266,67,2,18495,-0.04633,-0.440155,1,1,0,0,1,0,0,0,-0.590729166666667,"-1",-1,1,"1"
"9771",4244,1,2,0,180,0.09,-0.19,-0.32,1,180,0,0.27799,68,2,18495,-0.13899,-0.254825,0,0,0,0,1,0,0,0,-0.0810825,"-1",-1,0,"-1"
"9772",3223,2,1,0,90,0.42,-0.09,-0.28,1,0,90,0.50965,69,2,18495,-0.18533,-0.185325,0,0,0,0,1,0,0,0,0.486488333333333,"-1",-1,0,"-1"
"9773",5015,1,2,90,180,-0.19,-0.37,0.05,1,180,90,0.18533,70,2,18495,0.41699,-0.162165,0,0,0,0,0,0,0,0,-0.13899875,"1",-1,1,"-1"
"9774",4357,1,1,90,90,0.14,-0.19,0.14,1,90,90,0.32432,71,2,18495,0.32432,-0.02317,1,0,1,1,0,0,0,1,-0.0347525,"1",-1,0,"1"
"9775",5825,4,1,90,0,-0.23,0.42,0.28,1,90,0,-0.64865,72,2,18495,-0.139,0.34749,1,1,0,0,1,0,0,0,-0.191945714285714,"1",1,0,"1"
"9776",3120,2,2,180,180,0.09,-0.42,-0.28,1,180,180,0.50965,73,2,18495,0.139,-0.34749,0,0,1,1,1,0,0,1,0.0115808333333333,"-1",-1,0,"-1"
"9778",4585,2,2,270,270,0.28,0.09,-0.42,1,270,270,0.18533,75,2,18495,-0.50965,-0.162165,1,0,1,1,0,0,0,1,0.2664075,"-1",1,1,"1"
"9779",2976,1,2,90,180,0.46,0.23,-0.37,1,180,90,0.23166,76,2,18495,-0.60232,-0.0695,0,0,0,0,0,0,0,0,0.38919,"-1",1,1,"-1"
"9780",6080,4,1,90,90,0,0.05,0.42,1,90,90,-0.04633,77,2,18495,0.37066,0.23166,1,1,1,1,1,0,0,1,0.0595728571428571,"1",1,0,"1"
"9781",18744,1,1,270,270,0.32,0.23,-0.28,1,270,270,0.09266,78,2,18495,-0.50965,-0.023165,1,0,1,1,0,0,0,1,0.25019,"-1",1,1,"1"
"9782",2834,1,1,270,270,0.56,0.19,0.14,1,270,270,0.37065,79,2,18495,-0.04634,0.16216,1,0,1,1,1,0,0,1,0.593888181818182,"1",1,1,"1"
"9783",2400,1,2,0,270,0.37,0.37,-0.37,1,270,0,0,80,2,18495,-0.74131,-0.000005000000000005,1,0,0,0,0,0,0,1,0.231656666666667,"-1",1,1,"1"
"9784",3160,2,2,270,0,0.37,0.32,-0.19,1,0,270,0.04633,81,2,18495,-0.50965,0.069495,0,0,0,0,0,0,0,1,0.361384,"-1",1,1,"-1"
"9785",4242,4,1,90,90,-0.09,-0.37,0.09,1,90,90,0.27799,82,2,18495,0.46332,-0.139,1,1,1,1,0,0,0,1,-0.04632875,"1",-1,1,"1"
"9786",3033,2,2,0,180,0.28,-0.42,-0.05,1,180,0,0.69498,83,2,18495,0.37066,-0.23166,0,0,0,0,1,0,0,0,0.196910833333333,"-1",-1,0,"-1"
"9787",3253,1,1,90,0,0.42,0.14,-0.14,1,90,0,0.27799,84,2,18495,-0.27799,-0.000005000000000005,1,0,0,0,0,0,0,0,0.506091538461539,"-1",1,1,"1"
"9788",5002,2,2,180,270,0.09,-0.14,0.28,1,270,180,0.23166,85,2,18495,0.41699,0.069495,1,0,0,0,0,0,0,0,-0.00000357142857142223,"1",-1,0,"1"
"9790",2375,3,1,270,180,-0.37,0.28,0.23,1,270,180,-0.64865,87,2,18495,-0.04633,0.254825,1,1,0,0,1,0,0,0,-0.432434166666667,"1",1,0,"1"
"9792",4402,2,1,180,270,0.28,0.46,-0.32,1,180,270,-0.18533,89,2,18495,-0.78764,0.0695,0,0,0,0,0,0,0,0,0.083396,"-1",1,1,"-1"
"9794",15443,2,2,180,90,0.56,0.28,0.28,1,90,180,0.27799,91,2,18495,0,0.27799,1,0,0,0,1,1,0,0,0.494205833333333,"1",1,1,"1"
"9795",5725,1,1,270,0,0.37,0.37,0.32,1,270,0,0,92,2,18495,-0.04633,0.347485,1,0,0,0,1,0,0,1,0.231656666666667,"1",1,1,"1"
"9796",2787,3,2,90,180,-0.05,0.37,-0.23,1,180,90,-0.41699,93,2,18495,-0.60231,0.069495,0,1,0,0,0,0,0,0,-0.185323333333333,"-1",1,0,"-1"
"9797",13982,2,1,0,270,0.23,-0.28,0.23,1,0,270,0.50965,94,2,18495,0.50965,-0.023165,0,0,0,0,0,0,0,1,0.50965,"1",-1,0,"-1"
"9798",3246,2,1,90,90,0.32,0.14,0.19,1,90,90,0.18533,95,2,18495,0.04634,0.16216,1,0,1,1,1,0,0,1,0.413421538461538,"1",1,1,"1"
"9799",4699,2,2,90,0,0.23,-0.05,-0.46,1,0,90,0.27799,96,2,18495,-0.41699,-0.254825,0,0,0,0,1,0,0,0,0.06619,"-1",-1,0,"-1"
"9800",1654,3,1,0,90,-0.14,0,0.05,1,0,90,-0.139,97,2,18495,0.04633,0.023165,0,1,0,0,0,0,0,0,-0.262546666666667,"1",0,0,"-1"
"9801",1933,1,1,270,0,0.32,-0.42,-0.46,1,270,0,0.74131,98,2,18495,-0.04633,-0.440155,1,0,0,0,1,0,0,1,0.243240833333333,"-1",-1,0,"1"
"9802",26085,4,2,0,0,-0.37,0.19,0.19,1,0,0,-0.55598,99,2,18495,0,0.18533,0,1,1,1,1,1,0,1,-0.332751818181818,"1",1,0,"-1"
"9803",3378,3,2,0,0,0.05,-0.05,-0.42,1,0,0,0.09266,100,2,18495,-0.37066,-0.23166,0,1,1,1,1,0,0,1,-0.11914,"-1",-1,0,"-1"
"9806",1517,1,1,0,90,0.23,-0.14,-0.28,1,0,90,0.37065,103,2,18495,-0.13899,-0.208495,0,0,0,0,1,0,0,0,0.138996428571429,"-1",-1,0,"-1"
"9808",3455,3,1,180,0,-0.19,-0.09,0.42,1,180,0,-0.09266,105,2,18495,0.50965,0.162165,0,1,0,0,0,0,0,0,-0.115831666666667,"1",-1,1,"-1"
"9809",3496,4,1,270,270,-0.37,-0.14,-0.09,1,270,270,-0.23166,106,2,18495,0.04634,-0.11583,1,1,1,1,1,0,0,1,-0.463323571428571,"-1",-1,1,"1"
"9810",2945,2,1,0,270,0.28,0.19,0.09,1,0,270,0.09266,107,2,18495,-0.09267,0.138995,0,0,0,0,1,0,0,1,0.315898181818182,"1",1,1,"-1"
"9811",3429,4,1,90,270,-0.23,0.28,-0.05,1,90,270,-0.50965,108,2,18495,-0.32432,0.11583,1,1,0,0,0,0,0,0,-0.293434166666667,"-1",1,0,"1"
"9812",4187,4,2,180,270,-0.46,0.37,0.37,1,270,180,-0.83397,109,2,18495,0,0.37065,1,1,0,0,1,1,0,0,-0.602313333333333,"1",1,0,"1"
"9813",1842,4,2,90,270,-0.37,0.05,0.19,1,270,90,-0.41699,110,2,18495,0.139,0.11583,1,1,0,0,1,0,0,0,-0.311087142857143,"1",1,0,"1"
"9815",2176,1,1,270,180,0.14,0,0.14,1,270,180,0.13899,112,2,18495,0.13899,0.069495,1,0,0,0,0,0,0,0,0.0154433333333334,"1",0,0,"1"
"9816",3129,1,2,270,180,0.37,0.42,-0.42,1,180,270,-0.04633,113,2,18495,-0.83398,0,0,0,0,0,0,0,0,0,0.410364285714286,"-1",1,1,"-1"
"9817",2577,1,2,270,90,0.23,-0.46,-0.46,1,90,270,0.69498,114,2,18495,0,-0.46332,1,0,0,0,1,1,0,0,0.236294,"-1",-1,0,"1"
"9818",2214,2,2,0,0,0.19,-0.37,-0.37,1,0,0,0.55598,115,2,18495,0,-0.37066,0,0,1,1,1,1,0,1,0.23166125,"-1",-1,0,"-1"
"9820",3699,1,2,180,0,0.14,0.19,-0.19,1,0,180,-0.04633,117,2,18495,-0.37066,0,0,0,0,0,0,0,0,0,0.176898181818182,"-1",1,1,"-1"
"9821",38154,1,2,180,270,0.32,-0.32,0.09,1,270,180,0.64865,118,2,18495,0.41698,-0.11583,1,0,0,0,0,0,0,0,0.494205,"1",-1,0,"1"
"9822",2423,2,1,270,180,0.14,-0.37,-0.19,1,270,180,0.50965,119,2,18495,0.18533,-0.277995,1,0,0,0,1,0,0,0,0.18532125,"-1",-1,0,"1"
"9823",2808,4,2,90,0,-0.28,-0.19,0.32,1,0,90,-0.09266,120,2,18495,0.50965,0.069495,0,1,0,0,0,0,0,0,-0.4517325,"1",-1,1,"-1"
"9824",6825,3,2,270,90,-0.37,-0.28,0.46,1,90,270,-0.09266,121,2,18495,0.74131,0.092665,1,1,0,0,0,0,0,0,-0.09267,"1",-1,1,"1"
